NACA 2412
1.000000 0.000000
0.995000 0.001200
0.990000 0.002350
0.980000 0.004550
0.970000 0.006650
0.960000 0.008650
0.950000 0.010550
0.900000 0.018650
0.850000 0.025450
0.800000 0.031050
0.750000 0.035450
0.700000 0.038550
0.650000 0.040450
0.600000 0.041150
0.550000 0.040750
0.500000 0.039250
0.450000 0.036750
0.400000 0.033350
0.350000 0.029150
0.300000 0.024350
0.250000 0.019150
0.200000 0.013750
0.150000 0.008550
0.100000 0.004050
0.050000 0.001150
0.000000 0.000000
0.050000 -0.001150
0.100000 -0.004050
0.150000 -0.008550
0.200000 -0.013750
0.250000 -0.019150
0.300000 -0.024350
0.350000 -0.029150
0.400000 -0.033350
0.450000 -0.036750
0.500000 -0.039250
0.550000 -0.040750
0.600000 -0.041150
0.650000 -0.040450
0.700000 -0.038550
0.750000 -0.035450
0.800000 -0.031050
0.850000 -0.025450
0.900000 -0.018650
0.950000 -0.010550
0.960000 -0.008650
0.970000 -0.006650
0.980000 -0.004550
0.990000 -0.002350
0.995000 -0.001200
1.000000 0.000000
